Prov_Name,Topic,Characteristic,Total
Québec,Legal Marital Status,   Married,2393630
Québec,Legal Marital Status,   Separated,139195
Québec,Legal Marital Status,   Divorced,595170
Québec,Legal Marital Status,   Widowed,396625
Québec,Language(s) First Learned and Still Understood,Total - All persons,7125580
Québec,Language(s) First Learned and Still Understood,   English only,557040
Québec,Language(s) First Learned and Still Understood,   French only,5761765
Québec,Language(s) First Learned and Still Understood,   Both English and French,50060
Québec,Language(s) First Learned and Still Understood,   Other languages,756710
Québec,Mobility Status - Place of Residence 1 Year Ago,Total population 1 year and over,7053830
Québec,Mobility Status - Place of Residence 1 Year Ago,   Lived at the same address 1 year ago,6124560
Québec,Mobility Status - Place of Residence 1 Year Ago,"   Lived within the same province/territory 1 year ago, but changed address",861215
Québec,Mobility Status - Place of Residence 1 Year Ago,   Lived in a different province/territory or country 1 year ago,68055
Québec,Mobility Status - Place of Residence 5 Years Ago,Total population 5 years and over,6747940
Québec,Mobility Status - Place of Residence 5 Years Ago,   Lived at the same address 5 years ago,4120050
Québec,Mobility Status - Place of Residence 5 Years Ago,"   Lived within the same province/territory 5 years ago, but changed address",2430020
Québec,Mobility Status - Place of Residence 5 Years Ago,   Lived in a different province/territory or country 5 years ago,197875
Québec,Immigration Characteristics,Total - All persons,7125575
Québec,Immigration Characteristics,   Canadian-born population,6378420
Québec,Immigration Characteristics,   Foreign-born population,706965
Québec,Immigration Characteristics,      Immigrated before 1991,462060
Québec,Immigration Characteristics,      Immigrated between 1991 and 2001,244910
Québec,Immigration Characteristics,   Non-permanent residents,40195
Québec,Aboriginal Population,Total - All persons,7125580
Québec,Aboriginal Population,   Aboriginal identity population,79400
Québec,Aboriginal Population,   Non-Aboriginal population,7046180
Québec,Visible Minority Status,Total population by visible minority groups,7125580
Québec,Visible Minority Status,   Visible minority population,497975
Québec,Visible Minority Status,      Chinese,56830
Québec,Visible Minority Status,      South Asian,59510
Québec,Visible Minority Status,      Black,152195
Québec,Visible Minority Status,      Filipino,18550
Québec,Visible Minority Status,      Latin American,59520
Québec,Visible Minority Status,      Southeast Asian,44115
Québec,Visible Minority Status,      Arab,73345
Québec,Visible Minority Status,      West Asian,12425
Québec,Visible Minority Status,      Korean,4410
Québec,Visible Minority Status,      Japanese,2830
Québec,Visible Minority Status,"      Visible minority, n.i.e",7555
Québec,Visible Minority Status,      Multiple visible minorities,6705
Québec,Visible Minority Status,   All others,6627600
Québec,Religion,Total - Religion,7125580
Québec,Religion,   Catholic,5939715
Québec,Religion,   Protestant,335590
Québec,Religion,   Christian Orthodox,100375
Québec,Religion,"   Christian, n.i.e.",56750
Québec,Religion,   Muslim,108620
Québec,Religion,   Jewish,89920
Québec,Religion,   Buddhist,41375
Québec,Religion,   Hindu,24525
Québec,Religion,   Sikh,8225
Québec,Religion,   Eastern religions,3425
Québec,Religion,   Other religions,3870
Québec,Religion,   No religious affiliation,413190
Québec,School Attendance,Total population 15 years and over attending school full time,700425
Québec,School Attendance,   Age group 15-19 attending full time,371595
Québec,School Attendance,   Age group 20-24 attending full time,201945
Québec,School Attendance,Total population 15 years and over attending school part time,258160
Québec,School Attendance,   Age group 15-19 attending part time,18815
Québec,School Attendance,   Age group 20-24 attending part time,39340
Québec,Highest Level of Schooling,Total population aged 20-34,1401850
Québec,Highest Level of Schooling,   % of the population aged 20-34 with less than a high school graduation certificate,16
Québec,Highest Level of Schooling,   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary,23.3
Québec,Highest Level of Schooling,   % of the population aged 20-34 with a trades certificate or diploma,13.8
Québec,Highest Level of Schooling,   % of the population aged 20-34 with a college certificate or diploma,24.8
Québec,Highest Level of Schooling,"   % of the population aged 20-34 with a university certificate, diploma or degree",22.1
Québec,Highest Level of Schooling,Total population aged 35-44,1236450
Québec,Highest Level of Schooling,   % of the population aged 35-44 with less than a high school graduation certificate,20.7
Québec,Highest Level of Schooling,   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary,26.4
Québec,Highest Level of Schooling,   % of the population aged 35-44 with a trades certificate or diploma,13.5
Québec,Highest Level of Schooling,   % of the population aged 35-44 with a college certificate or diploma,18.2
Québec,Highest Level of Schooling,"   % of the population aged 35-44 with a university certificate, diploma or degree",21.3
Québec,Highest Level of Schooling,Total population aged 45-64,1855590
Québec,Highest Level of Schooling,   % of the population aged 45-64 with less than a high school graduation certificate,31.1
Québec,Highest Level of Schooling,   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary,27.3
Québec,Highest Level of Schooling,   % of the population aged 45-64 with a trades certificate or diploma,11.1
Québec,Highest Level of Schooling,   % of the population aged 45-64 with a college certificate or diploma,11.4
Québec,Highest Level of Schooling,"   % of the population aged 45-64 with a university certificate, diploma or degree",19
Québec,Earnings in 2000, All persons with earnings (counts),3815265
Québec,Earnings in 2000, Average earnings (all persons with earnings ($)),29385
Québec,Earnings in 2000," Worked full year, full time (counts)",1997110
Québec,Earnings in 2000," Average earnings (worked full year, full time ($))",39217
Québec,Income in 2000,Persons 15 years of age and over with income,5506245
Québec,Income in 2000,Median total income of persons 15 years of age and over ($),20665
Québec,Income in 2000,Composition of total income (100%),100
Québec,Income in 2000,   Earnings - % of income,75.1
Québec,Income in 2000,   Government transfers - % of income,13.9
Québec,Income in 2000,   Other money - % of income,11
Québec,Language Used Most Often at Work,Total - Population 15 years and over who worked since 2000,3938510
Québec,Language Used Most Often at Work,   English,486640
Québec,Language Used Most Often at Work,   French,3205110
Québec,Language Used Most Often at Work,   Non-official language,28655
Québec,Language Used Most Often at Work,   English and French,197990
Québec,Language Used Most Often at Work,   English and non-official language,4665
Québec,Language Used Most Often at Work,   French and non-official language,5560
Québec,Language Used Most Often at Work,"   English, French and non-official language",9885
Québec,Place of Work Status,Employed labour force 15 years and over,3434265
Québec,Place of Work Status,   Worked at home,224690
Québec,Place of Work Status,   Worked outside Canada,9245
Québec,Place of Work Status,   No fixed workplace address,225685
Québec,Place of Work Status,   Worked at usual place,2974650
Québec,Mode of Transportation to Work,Total -All modes,3200335
Québec,Mode of Transportation to Work,"   Car, truck, van, as driver",2332135
Québec,Mode of Transportation to Work,"   Car, truck, van, as passenger",170755
Québec,Mode of Transportation to Work,   Public transit,411180
Québec,Mode of Transportation to Work,   Walked or bicycled,261665
Québec,Mode of Transportation to Work,   Other method,24595
Québec,Unpaid Work, Persons reporting hours of unpaid work,5279720
Québec,Unpaid Work, Persons reporting hours of unpaid housework,5198500
Québec,Unpaid Work," Persons reporting hours looking after children, without pay",2213370
Québec,Unpaid Work, Persons reporting hours of unpaid care or assistance to seniors,1034230
Québec,Labour Force Indicators, Participation rate,64.2
Québec,Labour Force Indicators, Employment rate,58.9
Québec,Labour Force Indicators, Unemployment rate,8.2
Québec,Industry,Total - Experienced labour force,3644375
Québec,Industry,   Agriculture and other resource-based industries,143740
Québec,Industry,   Manufacturing and construction industries,809025
Québec,Industry,   Wholesale and retail trade,581810
Québec,Industry,   Finance and real estate,186830
Québec,Industry,   Health and education,613070
Québec,Industry,   Business services,610290
Québec,Industry,   Other services,699615
Québec,Occupation,Total - Experienced labour force,3644375
Québec,Occupation,   Management occupations,343480
Québec,Occupation,"   Business, finance and administration occupations",665735
Québec,Occupation,   Natural and applied sciences and related occupations,234680
Québec,Occupation,   Health occupations,205595
Québec,Occupation,"   Social science, education, government service and religion",299835
Québec,Occupation,"   Art, culture, recreation and sport",110530
Québec,Occupation,   Sales and service occupations,834545
Québec,Occupation,"   Trades, transport and equipment operators and related occupations",530790
Québec,Occupation,   Occupations unique to primary industry,106530
Québec,Occupation,"   Occupations unique to processing, manufacturing and utilities",312650
Québec,Selected Family Characteristics,Total number of families,2019555
Québec,Selected Family Characteristics,   Number of married-couple families,1175440
Québec,Selected Family Characteristics,   Average number of persons in married-couple families,3.1
Québec,Selected Family Characteristics,   Number of common-law couple families,508520
