Prov_Name,Topic,Characteristic,Total
Saskatchewan,Detailed mother tongue,"```````?Cree, n.o.s.`?,21950
Saskatchewan,Detailed mother tongue,```````?Dene`?7955
Saskatchewan,Detailed mother tongue,````````Innu/Montagnais`?0
Saskatchewan,Detailed mother tongue,````````Inuktitut`?20
Saskatchewan,Detailed mother tongue,````````Mi'kmaq`?5
Saskatchewan,Detailed mother tongue,````````Ojibway`?950
Saskatchewan,Detailed mother tongue,```````?Oji-Cree`?5
Saskatchewan,Detailed mother tongue,```````?Stoney`?5
Saskatchewan,Detailed mother tongue,      Selected non-Aboriginal languages,96540
Saskatchewan,Detailed mother tongue,""```````?African languages, n.i.e.`?,420
Saskatchewan,Detailed mother tongue,```````?Afrikaans`?740
Saskatchewan,Detailed mother tongue,```````?Akan (Twi)`?105
Saskatchewan,Detailed mother tongue,```````?Albanian`?175
Saskatchewan,Detailed mother tongue,```````?Amharic`?215
Saskatchewan,Detailed mother tongue,```````?Arabic`?2045
Saskatchewan,Detailed mother tongue,```````?Armenian`?10
Saskatchewan,Detailed mother tongue,""```````?Bantu languages, n.i.e.`?,180
Saskatchewan,Detailed mother tongue,```````?Bengali`?1310
Saskatchewan,Detailed mother tongue,```````?Berber languages (Kabyle)`?0
Saskatchewan,Detailed mother tongue,```````?Bisayan languages`?620
Saskatchewan,Detailed mother tongue,```````?Bosnian`?235
Saskatchewan,Detailed mother tongue,```````?Bulgarian`?45
Saskatchewan,Detailed mother tongue,```````?Burmese`?160
Saskatchewan,Detailed mother tongue,```````?Cantonese`?1725
Saskatchewan,Detailed mother tongue,""```````?Chinese, n.o.s.`?,5375
Saskatchewan,Detailed mother tongue,```````?Creoles`?80
Saskatchewan,Detailed mother tongue,```````?Croatian`?315
Saskatchewan,Detailed mother tongue,```````?Czech`?270
Saskatchewan,Detailed mother tongue,```````?Danish`?310
Saskatchewan,Detailed mother tongue,```````?Dutch`?1550
Saskatchewan,Detailed mother tongue,```````?Estonian`?15
Saskatchewan,Detailed mother tongue,```````?Finnish`?205
Saskatchewan,Detailed mother tongue,```````?Flemish`?75
Saskatchewan,Detailed mother tongue,````````Fukien`?15
Saskatchewan,Detailed mother tongue,```````?German`?25415
Saskatchewan,Detailed mother tongue,```````?Greek`?835
Saskatchewan,Detailed mother tongue,```````?Gujarati`?700
Saskatchewan,Detailed mother tongue,```````?Hakka`?5
Saskatchewan,Detailed mother tongue,```````?Hebrew`?50
Saskatchewan,Detailed mother tongue,```````?Hindi`?840
Saskatchewan,Detailed mother tongue,```````?Hungarian`?1665
Saskatchewan,Detailed mother tongue,```````?Ilocano`?345
Saskatchewan,Detailed mother tongue,""```````?Indo-Iranian languages, n.i.e.`?,155
Saskatchewan,Detailed mother tongue,```````?Italian`?730
Saskatchewan,Detailed mother tongue,```````?Japanese`?275
Saskatchewan,Detailed mother tongue,```````?Khmer (Cambodian)`?120
Saskatchewan,Detailed mother tongue,```````?Korean`?1230
Saskatchewan,Detailed mother tongue,```````?Kurdish`?100
Saskatchewan,Detailed mother tongue,```````?Lao`?325
Saskatchewan,Detailed mother tongue,```````?Latvian`?60
Saskatchewan,Detailed mother tongue,```````?Lingala`?15
Saskatchewan,Detailed mother tongue,```````?Lithuanian`?20
Saskatchewan,Detailed mother tongue,```````?Macedonian`?25
Saskatchewan,Detailed mother tongue,```````?Malay`?80
Saskatchewan,Detailed mother tongue,```````?Malayalam`?200
Saskatchewan,Detailed mother tongue,```````?Maltese`?5
Saskatchewan,Detailed mother tongue,```````?Mandarin`?1425
Saskatchewan,Detailed mother tongue,```````?Marathi`?70
Saskatchewan,Detailed mother tongue,```````?Nepali`?325
Saskatchewan,Detailed mother tongue,""```````?Niger-Congo languages, n.i.e.`?,295
Saskatchewan,Detailed mother tongue,```````?Norwegian`?540
Saskatchewan,Detailed mother tongue,```````?Oromo`?160
Saskatchewan,Detailed mother tongue,```````?Panjabi (Punjabi)`?2105
Saskatchewan,Detailed mother tongue,```````?Pashto`?275
Saskatchewan,Detailed mother tongue,```````?Persian (Farsi)`?1010
Saskatchewan,Detailed mother tongue,```````?Polish`?1910
Saskatchewan,Detailed mother tongue,```````?Portuguese`?475
Saskatchewan,Detailed mother tongue,```````?Romanian`?855
Saskatchewan,Detailed mother tongue,```````?Rundi (Kirundi)`?55
Saskatchewan,Detailed mother tongue,```````?Russian`?2355
Saskatchewan,Detailed mother tongue,```````?Rwanda (Kinyarwanda)`?35
Saskatchewan,Detailed mother tongue,""```````?Semitic languages, n.i.e.`?,480
Saskatchewan,Detailed mother tongue,```````?Serbian`?435
Saskatchewan,Detailed mother tongue,```````?Serbo-Croatian`?135
Saskatchewan,Detailed mother tongue,```````?Shanghainese`?15
Saskatchewan,Detailed mother tongue,""```````?Sign languages, n.i.e.`?,120
Saskatchewan,Detailed mother tongue,```````?Sindhi`?60
Saskatchewan,Detailed mother tongue,```````?Sinhala (Sinhalese)`?175
Saskatchewan,Detailed mother tongue,""```````?Sino-Tibetan languages, n.i.e.`?,595
Saskatchewan,Detailed mother tongue,""```````?Slavic languages, n.i.e.`?,330
Saskatchewan,Detailed mother tongue,```````?Slovak`?140
Saskatchewan,Detailed mother tongue,```````?Slovenian`?80
Saskatchewan,Detailed mother tongue,```````?Somali`?435
Saskatchewan,Detailed mother tongue,```````?Spanish`?3230
Saskatchewan,Detailed mother tongue,```````?Swahili`?230
Saskatchewan,Detailed mother tongue,```````?Swedish`?245
Saskatchewan,Detailed mother tongue,""```````?Tagalog (Pilipino, Filipino)`?,9260
Saskatchewan,Detailed mother tongue,```````?Taiwanese`?45
Saskatchewan,Detailed mother tongue,```````?Tamil`?275
Saskatchewan,Detailed mother tongue,```````?Telugu`?160
Saskatchewan,Detailed mother tongue,```````?Thai`?120
Saskatchewan,Detailed mother tongue,```````?Tibetan languages`?10
Saskatchewan,Detailed mother tongue,```````?Tigrigna`?350
Saskatchewan,Detailed mother tongue,```````?Turkish`?180
Saskatchewan,Detailed mother tongue,```````?Ukrainian`?13150
Saskatchewan,Detailed mother tongue,```````?Urdu`?3215
Saskatchewan,Detailed mother tongue,```````?Vietnamese`?1745
Saskatchewan,Detailed mother tongue,```````?Yiddish`?15
Saskatchewan,Detailed mother tongue,`````?Other languages,1600
Saskatchewan,Detailed mother tongue,``Multiple responses`````````?12500
Saskatchewan,Detailed mother tongue,````English and French`?1730
Saskatchewan,Detailed mother tongue,````English and non-official language`?9850
Saskatchewan,Detailed mother tongue,````French and non-official language`?750
Saskatchewan,Detailed mother tongue,""````English, French and non-official language",175
Saskatchewan,Knowledge of official languages,Knowledge of official languages - Total population excluding institutional residents,1018315
Saskatchewan,Knowledge of official languages,`?English only,965920
Saskatchewan,Knowledge of official languages,`?French only,430
Saskatchewan,Knowledge of official languages,`?English and French,46570
Saskatchewan,Knowledge of official languages,`?Neither English nor French,5395
Saskatchewan,First official language spoken,First official language spoken - Total population excluding institutional residents,1018310
Saskatchewan,First official language spoken,`?English,998300
Saskatchewan,First official language spoken,`?French,13710
Saskatchewan,First official language spoken,`?English and French,1160
Saskatchewan,First official language spoken,`?Neither English nor French,5145
Saskatchewan,First official language spoken,Official language minority (number),14290
Saskatchewan,First official language spoken,Official language minority (percentage),1.4
Saskatchewan,Detailed language spoken most often at home,Detailed language spoken most often at home - Total population excluding institutional residents,1018310
Saskatchewan,Detailed language spoken most often at home,`?Single responses,1001705
Saskatchewan,Detailed language spoken most often at home,```?English,938170
Saskatchewan,Detailed language spoken most often at home,```?French,4295
Saskatchewan,Detailed language spoken most often at home,```?Non-official languages,59240
Saskatchewan,Detailed language spoken most often at home,`````?Selected Aboriginal languages,17360
Saskatchewan,Detailed language spoken most often at home,```````?Atikamekw``,0
Saskatchewan,Detailed language spoken most often at home,"```````?Cree, n.o.s.",10970
Saskatchewan,Detailed language spoken most often at home,```````?Dene,6205
Saskatchewan,Detailed language spoken most often at home,```````?Innu/Montagnais,0
Saskatchewan,Detailed language spoken most often at home,```````?Inuktitut,10
Saskatchewan,Detailed language spoken most often at home,```````?Mi'kmaq,5
Saskatchewan,Detailed language spoken most often at home,```````?Ojibway,175
Saskatchewan,Detailed language spoken most often at home,```````?Oji-Cree,0
Saskatchewan,Detailed language spoken most often at home,```````?Stoney,0
Saskatchewan,Detailed language spoken most often at home,`````?Selected non-Aboriginal languages,41330
Saskatchewan,Detailed language spoken most often at home,"```````?African languages, n.i.e.",180
Saskatchewan,Detailed language spoken most often at home,```````?Afrikaans,470
Saskatchewan,Detailed language spoken most often at home,```````?Akan (Twi),30
Saskatchewan,Detailed language spoken most often at home,```````?Albanian,130
Saskatchewan,Detailed language spoken most often at home,```````?Amharic,110
Saskatchewan,Detailed language spoken most often at home,```````?Arabic,1380
Saskatchewan,Detailed language spoken most often at home,```````?Armenian,5
Saskatchewan,Detailed language spoken most often at home,"```````?Bantu languages, n.i.e.",35
Saskatchewan,Detailed language spoken most often at home,```````?Bengali,1000
Saskatchewan,Detailed language spoken most often at home,```````?Berber languages (Kabyle),0
Saskatchewan,Detailed language spoken most often at home,```````?Bisayan languages,275
Saskatchewan,Detailed language spoken most often at home,```````?Bosnian,120
Saskatchewan,Detailed language spoken most often at home,```````?Bulgarian,15
Saskatchewan,Detailed language spoken most often at home,```````?Burmese,125
Saskatchewan,Detailed language spoken most often at home,```````?Cantonese,1065
Saskatchewan,Detailed language spoken most often at home,"```````?Chinese, n.o.s.",3690
Saskatchewan,Detailed language spoken most often at home,```````?Creoles,30
Saskatchewan,Detailed language spoken most often at home,```````?Croatian,80
Saskatchewan,Detailed language spoken most often at home,```````?Czech,30
Saskatchewan,Detailed language spoken most often at home,```````?Danish,20
Saskatchewan,Detailed language spoken most often at home,```````?Dutch,150
Saskatchewan,Detailed language spoken most often at home,```````?Estonian,5
Saskatchewan,Detailed language spoken most often at home,```````?Finnish,25
Saskatchewan,Detailed language spoken most often at home,```````?Flemish,0
Saskatchewan,Detailed language spoken most often at home,```````?Fukien,10
Saskatchewan,Detailed language spoken most often at home,```````?German,7925
Saskatchewan,Detailed language spoken most often at home,```````?Greek,290
Saskatchewan,Detailed language spoken most often at home,```````?Gujarati,385
Saskatchewan,Detailed language spoken most often at home,```````?Hakka,0
Saskatchewan,Detailed language spoken most often at home,```````?Hebrew,30
Saskatchewan,Detailed language spoken most often at home,```````?Hindi,470
Saskatchewan,Detailed language spoken most often at home,```````?Hungarian,205
Saskatchewan,Detailed language spoken most often at home,```````?Ilocano,110
Saskatchewan,Detailed language spoken most often at home,"```````?Indo-Iranian languages, n.i.e.",85
Saskatchewan,Detailed language spoken most often at home,```````?Italian,145
Saskatchewan,Detailed language spoken most often at home,```````?Japanese,110
Saskatchewan,Detailed language spoken most often at home,```````?Khmer (Cambodian),50
Saskatchewan,Detailed language spoken most often at home,```````?Korean,955
Saskatchewan,Detailed language spoken most often at home,```````?Kurdish,40
Saskatchewan,Detailed language spoken most often at home,```````?Lao,155
Saskatchewan,Detailed language spoken most often at home,```````?Latvian,35
Saskatchewan,Detailed language spoken most often at home,```````?Lingala,15
Saskatchewan,Detailed language spoken most often at home,```````?Lithuanian,0
Saskatchewan,Detailed language spoken most often at home,```````?Macedonian,15
Saskatchewan,Detailed language spoken most often at home,```````?Malay,15
Saskatchewan,Detailed language spoken most often at home,```````?Malayalam,105
Saskatchewan,Detailed language spoken most often at home,```````?Maltese,0
Saskatchewan,Detailed language spoken most often at home,```````?Mandarin,1100
Saskatchewan,Detailed language spoken most often at home,```````?Marathi,30
Saskatchewan,Detailed language spoken most often at home,```````?Nepali,250
Saskatchewan,Detailed language spoken most often at home,"```````?Niger-Congo languages, n.i.e.",60
Saskatchewan,Detailed language spoken most often at home,```````?Norwegian,10
Saskatchewan,Detailed language spoken most often at home,```````?Oromo,100
Saskatchewan,Detailed language spoken most often at home,```````?Panjabi (Punjabi),1305
Saskatchewan,Detailed language spoken most often at home,```````?Pashto,150
Saskatchewan,Detailed language spoken most often at home,```````?Persian (Farsi),655
Saskatchewan,Detailed language spoken most often at home,```````?Polish,325
Saskatchewan,Detailed language spoken most often at home,```````?Portuguese,150
Saskatchewan,Detailed language spoken most often at home,```````?Romanian,310
Saskatchewan,Detailed language spoken most often at home,```````?Rundi (Kirundi),25
Saskatchewan,Detailed language spoken most often at home,```````?Russian,1290
Saskatchewan,Detailed language spoken most often at home,```````?Rwanda (Kinyarwanda),10
Saskatchewan,Detailed language spoken most often at home,"```````?Semitic languages, n.i.e.",375
Saskatchewan,Detailed language spoken most often at home,```````?Serbian,300
Saskatchewan,Detailed language spoken most often at home,```````?Serbo-Croatian,60
Saskatchewan,Detailed language spoken most often at home,```````?Shanghainese,5
Saskatchewan,Detailed language spoken most often at home,"```````?Sign languages, n.i.e.",190
Saskatchewan,Detailed language spoken most often at home,```````?Sindhi,40
Saskatchewan,Detailed language spoken most often at home,```````?Sinhala (Sinhalese),95
Saskatchewan,Detailed language spoken most often at home,"```````?Sino-Tibetan languages, n.i.e.",535
Saskatchewan,Detailed language spoken most often at home,"```````?Slavic languages, n.i.e.",235
Saskatchewan,Detailed language spoken most often at home,```````?Slovak,20
Saskatchewan,Detailed language spoken most often at home,```````?Slovenian,10
Saskatchewan,Detailed language spoken most often at home,```````?Somali,315
Saskatchewan,Detailed language spoken most often at home,```````?Spanish,1590
Saskatchewan,Detailed language spoken most often at home,```````?Swahili,125
Saskatchewan,Detailed language spoken most often at home,```````?Swedish,15
Saskatchewan,Detailed language spoken most often at home,"```````?Tagalog (Pilipino, Filipino)",5645
Saskatchewan,Detailed language spoken most often at home,```````?Taiwanese,15
Saskatchewan,Detailed language spoken most often at home,```````?Tamil,115
Saskatchewan,Detailed language spoken most often at home,```````?Telugu,90
Saskatchewan,Detailed language spoken most often at home,```````?Thai,50
Saskatchewan,Detailed language spoken most often at home,```````?Tibetan languages,0
Saskatchewan,Detailed language spoken most often at home,```````?Tigrigna,190
Saskatchewan,Detailed language spoken most often at home,```````?Turkish,125
Saskatchewan,Detailed language spoken most often at home,```````?Ukrainian,1635
